Algorithm	Subject	Run	ReductionPercentage	PreparationTime	SelectionTime	FaultDetectionLoss	FirstFaultyTest
ART-F	gzip_v1	50	12	0	0.058496	0.7142857143	1
ART-F	gzip_v1	1	13	0	0.062126	0.4285714286	2
ART-F	gzip_v1	2	13	0	0.05902	0.4285714286	1
ART-F	gzip_v1	3	13	0	0.060326	0.4285714286	1
ART-F	gzip_v1	4	13	0	0.06424	0.2857142857	1
ART-F	gzip_v1	5	13	0	0.057836	0.2857142857	1
ART-F	gzip_v1	6	13	0	0.062457	0.5714285714	1
ART-F	gzip_v1	7	13	0	0.055304	0.4285714286	1
ART-F	gzip_v1	8	13	0	0.060145	0.7142857143	1
ART-F	gzip_v1	9	13	0	0.058069	0.4285714286	1
ART-F	gzip_v1	10	13	0	0.061199	0.4285714286	1
ART-F	gzip_v1	11	13	0	0.053546	0.2857142857	1
ART-F	gzip_v1	12	13	0	0.062913	0.5714285714	1
ART-F	gzip_v1	13	13	0	0.05991	0.2857142857	1
ART-F	gzip_v1	14	13	0	0.059511	0.5714285714	1
ART-F	gzip_v1	15	13	0	0.062277	0.5714285714	1
ART-F	gzip_v1	16	13	0	0.062383	0.1428571429	1
ART-F	gzip_v1	17	13	0	0.058735	0.4285714286	1
ART-F	gzip_v1	18	13	0	0.065676	0.5714285714	1
ART-F	gzip_v1	19	13	0	0.057386	0.2857142857	1
ART-F	gzip_v1	20	13	0	0.058388	0.2857142857	1
ART-F	gzip_v1	21	13	0	0.061124	0.4285714286	1
ART-F	gzip_v1	22	13	0	0.059935	0.2857142857	1
ART-F	gzip_v1	23	13	0	0.066311	0.7142857143	1
ART-F	gzip_v1	24	13	0	0.056533	0.4285714286	2
ART-F	gzip_v1	25	13	0	0.063143	0.1428571429	1
ART-F	gzip_v1	26	13	0	0.060941	0.4285714286	1
ART-F	gzip_v1	27	13	0	0.067278	0.4285714286	1
ART-F	gzip_v1	28	13	0	0.061508	0.4285714286	1
ART-F	gzip_v1	29	13	0	0.057061	0.4285714286	1
ART-F	gzip_v1	30	13	0	0.059434	0.1428571429	1
ART-F	gzip_v1	31	13	0	0.061875	0.4285714286	1
ART-F	gzip_v1	32	13	0	0.063233	0.7142857143	1
ART-F	gzip_v1	33	13	0	0.063691	0.5714285714	1
ART-F	gzip_v1	34	13	0	0.061306	0.4285714286	1
ART-F	gzip_v1	35	13	0	0.062427	0.1428571429	1
ART-F	gzip_v1	36	13	0	0.064211	0.2857142857	1
ART-F	gzip_v1	37	13	0	0.059804	0.7142857143	1
ART-F	gzip_v1	38	13	0	0.066114	0.7142857143	1
ART-F	gzip_v1	39	13	0	0.061329	0.4285714286	1
ART-F	gzip_v1	40	13	0	0.059001	0.5714285714	2
ART-F	gzip_v1	41	13	0	0.068871	0.4285714286	1
ART-F	gzip_v1	42	13	0	0.059994	0.2857142857	1
ART-F	gzip_v1	43	13	0	0.061226	0.1428571429	1
ART-F	gzip_v1	44	13	0	0.05713	0.5714285714	2
ART-F	gzip_v1	45	13	0	0.061206	0.4285714286	1
ART-F	gzip_v1	46	13	0	0.059653	0.4285714286	1
ART-F	gzip_v1	47	13	0	0.057311	0.2857142857	1
ART-F	gzip_v1	48	13	0	0.056404	0.7142857143	1
ART-F	gzip_v1	49	13	0	0.063255	0.7142857143	1
ART-F	gzip_v1	50	13	0	0.062034	0.5714285714	1
ART-F	gzip_v1	1	14	0	0.067849	0.5714285714	1
ART-F	gzip_v1	2	14	0	0.066339	0.2857142857	1
ART-F	gzip_v1	3	14	0	0.059475	0.5714285714	1
ART-F	gzip_v1	4	14	0	0.066699	0.4285714286	1
ART-F	gzip_v1	5	14	0	0.059382	0.4285714286	1
ART-F	gzip_v1	6	14	0	0.067532	0.2857142857	1
ART-F	gzip_v1	7	14	0	0.067341	0.5714285714	1
ART-F	gzip_v1	8	14	0	0.063287	0.4285714286	2
ART-F	gzip_v1	9	14	0	0.065572	0.4285714286	1
ART-F	gzip_v1	10	14	0	0.060233	0.5714285714	2
ART-F	gzip_v1	11	14	0	0.065817	0.5714285714	1
ART-F	gzip_v1	12	14	0	0.061716	0.2857142857	1
ART-F	gzip_v1	13	14	0	0.061511	0.2857142857	1
ART-F	gzip_v1	14	14	0	0.068207	0.2857142857	1
ART-F	gzip_v1	15	14	0	0.065173	0.5714285714	1
ART-F	gzip_v1	16	14	0	0.059254	0.5714285714	1
ART-F	gzip_v1	17	14	0	0.063785	0.5714285714	1
ART-F	gzip_v1	18	14	0	0.063183	0.5714285714	1
ART-F	gzip_v1	19	14	0	0.066999	0.4285714286	1
ART-F	gzip_v1	20	14	0	0.069442	0.2857142857	1
ART-F	gzip_v1	21	14	0	0.061019	0.5714285714	1
ART-F	gzip_v1	22	14	0	0.063263	0.4285714286	1
ART-F	gzip_v1	23	14	0	0.069948	0.2857142857	1
ART-F	gzip_v1	24	14	0	0.069951	0.4285714286	1
ART-F	gzip_v1	25	14	0	0.063289	0.4285714286	1
ART-F	gzip_v1	26	14	0	0.064309	0.5714285714	1
ART-F	gzip_v1	27	14	0	0.062425	0.4285714286	1
ART-F	gzip_v1	28	14	0	0.07279	0.7142857143	1
ART-F	gzip_v1	29	14	0	0.062854	0.4285714286	1
ART-F	gzip_v1	30	14	0	0.062263	0.5714285714	1
ART-F	gzip_v1	31	14	0	0.061173	0.4285714286	1
ART-F	gzip_v1	32	14	0	0.06379	0.5714285714	1
ART-F	gzip_v1	33	14	0	0.067249	0.4285714286	1
ART-F	gzip_v1	34	14	0	0.061124	0.5714285714	1
ART-F	gzip_v1	35	14	0	0.064893	0.4285714286	1
ART-F	gzip_v1	36	14	0	0.063506	0.2857142857	1
ART-F	gzip_v1	37	14	0	0.067309	0.5714285714	1
ART-F	gzip_v1	38	14	0	0.064846	0.2857142857	1
ART-F	gzip_v1	39	14	0	0.061041	0.5714285714	1
ART-F	gzip_v1	40	14	0	0.062372	0.4285714286	1
ART-F	gzip_v1	41	14	0	0.058237	0.2857142857	1
ART-F	gzip_v1	42	14	0	0.06573	0.4285714286	1
ART-F	gzip_v1	43	14	0	0.061432	0.4285714286	1
ART-F	gzip_v1	44	14	0	0.062558	0.5714285714	1
ART-F	gzip_v1	45	14	0	0.068407	0.5714285714	1
ART-F	gzip_v1	46	14	0	0.06441	0.4285714286	2
ART-F	gzip_v1	47	14	0	0.06614	0.5714285714	1
ART-F	gzip_v1	48	14	0	0.064156	0.4285714286	1
ART-F	gzip_v1	49	14	0	0.066849	0.4285714286	1
ART-F	gzip_v1	50	14	0	0.065551	0.1428571429	1
ART-F	gzip_v1	1	15	0	0.079446	0.2857142857	1
ART-F	gzip_v1	2	15	0	0.079067	0.2857142857	1
ART-F	gzip_v1	3	15	0	0.089989	0.7142857143	1
ART-F	gzip_v1	4	15	0	0.086479	0.1428571429	1
ART-F	gzip_v1	5	15	0	0.082094	0.2857142857	1
ART-F	gzip_v1	6	15	0	0.088255	0.2857142857	1
ART-F	gzip_v1	7	15	0	0.086375	0.1428571429	1
ART-F	gzip_v1	8	15	0	0.080919	0.4285714286	1
ART-F	gzip_v1	9	15	0	0.083897	0.4285714286	1
ART-F	gzip_v1	10	15	0	0.082782	0.4285714286	1
ART-F	gzip_v1	11	15	0	0.08629	0.5714285714	1
ART-F	gzip_v1	12	15	0	0.078792	0.4285714286	1
ART-F	gzip_v1	13	15	0	0.082109	0.4285714286	1
ART-F	gzip_v1	14	15	0	0.082944	0.2857142857	1
ART-F	gzip_v1	15	15	0	0.082453	0.4285714286	1
ART-F	gzip_v1	16	15	0	0.085244	0.5714285714	1
ART-F	gzip_v1	17	15	0	0.083722	0.5714285714	1
ART-F	gzip_v1	18	15	0	0.077878	0.4285714286	1
ART-F	gzip_v1	19	15	0	0.091539	0.4285714286	1
ART-F	gzip_v1	20	15	0	0.085189	0.4285714286	1
ART-F	gzip_v1	21	15	0	0.078568	0.2857142857	2
ART-F	gzip_v1	22	15	0	0.078598	0.5714285714	1
ART-F	gzip_v1	23	15	0	0.080087	0.2857142857	1
ART-F	gzip_v1	24	15	0	0.082031	0.4285714286	1
ART-F	gzip_v1	25	15	0	0.087229	0.7142857143	1
ART-F	gzip_v1	26	15	0	0.084554	0.2857142857	1
ART-F	gzip_v1	27	15	0	0.084519	0.4285714286	1
ART-F	gzip_v1	28	15	0	0.077714	0.2857142857	1
ART-F	gzip_v1	29	15	0	0.086413	0.4285714286	1
ART-F	gzip_v1	30	15	0	0.080998	0.5714285714	1
ART-F	gzip_v1	31	15	0	0.088087	0.4285714286	1
ART-F	gzip_v1	32	15	0	0.087168	0.2857142857	1
ART-F	gzip_v1	33	15	0	0.078278	0.2857142857	1
ART-F	gzip_v1	34	15	0	0.079706	0.5714285714	1
ART-F	gzip_v1	35	15	0	0.089731	0.1428571429	1
ART-F	gzip_v1	36	15	0	0.088993	0.2857142857	1
ART-F	gzip_v1	37	15	0	0.084054	0.4285714286	1
ART-F	gzip_v1	38	15	0	0.07968	0.5714285714	2
ART-F	gzip_v1	39	15	0	0.098094	0.4285714286	1
ART-F	gzip_v1	40	15	0	0.084688	0.5714285714	1
ART-F	gzip_v1	41	15	0	0.081652	0.2857142857	1
ART-F	gzip_v1	42	15	0	0.081463	0.2857142857	1
ART-F	gzip_v1	43	15	0	0.08185	0.4285714286	1
ART-F	gzip_v1	44	15	0	0.081939	0.4285714286	1
ART-F	gzip_v1	45	15	0	0.080239	0.2857142857	1
ART-F	gzip_v1	46	15	0	0.079127	0.2857142857	1
ART-F	gzip_v1	47	15	0	0.087422	0.2857142857	1
ART-F	gzip_v1	48	15	0	0.088586	0.1428571429	1
ART-F	gzip_v1	49	15	0	0.072163	0.4285714286	3
ART-F	gzip_v1	50	15	0	0.083897	0.1428571429	1
ART-F	gzip_v1	1	16	0	0.099561	0.4285714286	1
ART-F	gzip_v1	2	16	0	0.102969	0.4285714286	1
ART-F	gzip_v1	3	16	0	0.100268	0.2857142857	1
ART-F	gzip_v1	4	16	0	0.090471	0.7142857143	1
ART-F	gzip_v1	5	16	0	0.096979	0.2857142857	1
ART-F	gzip_v1	6	16	0	0.095336	0.2857142857	1
ART-F	gzip_v1	7	16	0	0.093459	0.4285714286	1
ART-F	gzip_v1	8	16	0	0.101574	0.1428571429	1
ART-F	gzip_v1	9	16	0	0.091916	0.2857142857	1
ART-F	gzip_v1	10	16	0	0.099462	0.4285714286	1
ART-F	gzip_v1	11	16	0	0.099545	0.4285714286	1
ART-F	gzip_v1	12	16	0	0.097703	0.2857142857	1
ART-F	gzip_v1	13	16	0	0.098952	0.5714285714	1
ART-F	gzip_v1	14	16	0	0.099345	0.4285714286	1
ART-F	gzip_v1	15	16	0	0.101755	0.4285714286	1
ART-F	gzip_v1	16	16	0	0.095209	0.4285714286	1
ART-F	gzip_v1	17	16	0	0.09496	0.2857142857	1
ART-F	gzip_v1	18	16	0	0.101207	0.2857142857	1
ART-F	gzip_v1	19	16	0	0.094761	0.5714285714	1
ART-F	gzip_v1	20	16	0	0.102901	0.4285714286	1
ART-F	gzip_v1	21	16	0	0.089787	0.4285714286	1
ART-F	gzip_v1	22	16	0	0.104639	0.4285714286	1
ART-F	gzip_v1	23	16	0	0.101365	0.4285714286	1
ART-F	gzip_v1	24	16	0	0.098404	0.4285714286	1
ART-F	gzip_v1	25	16	0	0.103524	0.2857142857	1
ART-F	gzip_v1	26	16	0	0.102996	0.4285714286	1
ART-F	gzip_v1	27	16	0	0.097298	0.4285714286	1
ART-F	gzip_v1	28	16	0	0.10361	0.7142857143	1
ART-F	gzip_v1	29	16	0	0.092465	0.4285714286	1
ART-F	gzip_v1	30	16	0	0.097248	0.5714285714	1
ART-F	gzip_v1	31	16	0	0.090794	0.2857142857	1
ART-F	gzip_v1	32	16	0	0.092933	0.1428571429	1
ART-F	gzip_v1	33	16	0	0.106999	0.4285714286	1
ART-F	gzip_v1	34	16	0	0.101976	0.4285714286	1
ART-F	gzip_v1	35	16	0	0.094928	0.2857142857	1
ART-F	gzip_v1	36	16	0	0.096762	0.2857142857	1
ART-F	gzip_v1	37	16	0	0.092793	0.4285714286	1
ART-F	gzip_v1	38	16	0	0.104105	0.4285714286	1
ART-F	gzip_v1	39	16	0	0.10513	0.4285714286	1
ART-F	gzip_v1	40	16	0	0.098701	0.4285714286	1
ART-F	gzip_v1	41	16	0	0.107382	0.5714285714	1
ART-F	gzip_v1	42	16	0	0.105301	0.5714285714	1
ART-F	gzip_v1	43	16	0	0.102602	0.2857142857	1
ART-F	gzip_v1	44	16	0	0.093281	0.5714285714	1
ART-F	gzip_v1	45	16	0	0.103931	0.2857142857	1
ART-F	gzip_v1	46	16	0	0.110407	0.4285714286	1
ART-F	gzip_v1	47	16	0	0.096591	0.4285714286	1
ART-F	gzip_v1	48	16	0	0.093149	0.2857142857	1
ART-F	gzip_v1	49	16	0	0.092242	0.1428571429	1
ART-F	gzip_v1	50	16	0	0.096189	0.2857142857	1
ART-F	gzip_v1	1	17	0	0.103453	0.2857142857	1
ART-F	gzip_v1	2	17	0	0.110327	0.2857142857	1
ART-F	gzip_v1	3	17	0	0.100149	0.4285714286	1
ART-F	gzip_v1	4	17	0	0.103688	0.5714285714	1
ART-F	gzip_v1	5	17	0	0.107322	0.2857142857	1
ART-F	gzip_v1	6	17	0	0.107535	0.5714285714	1
ART-F	gzip_v1	7	17	0	0.101957	0.2857142857	1
ART-F	gzip_v1	8	17	0	0.114868	0.4285714286	1
ART-F	gzip_v1	9	17	0	0.112871	0.2857142857	1
ART-F	gzip_v1	10	17	0	0.100132	0.5714285714	1
ART-F	gzip_v1	11	17	0	0.099202	0.1428571429	1
ART-F	gzip_v1	12	17	0	0.117553	0.5714285714	1
ART-F	gzip_v1	13	17	0	0.108786	0.2857142857	1
ART-F	gzip_v1	14	17	0	0.104663	0.1428571429	1
ART-F	gzip_v1	15	17	0	0.104335	0.4285714286	1
ART-F	gzip_v1	16	17	0	0.096965	0.4285714286	1
ART-F	gzip_v1	17	17	0	0.108033	0.4285714286	1
ART-F	gzip_v1	18	17	0	0.109915	0.5714285714	1
ART-F	gzip_v1	19	17	0	0.109413	0.5714285714	1
ART-F	gzip_v1	20	17	0	0.119581	0.4285714286	1
ART-F	gzip_v1	21	17	0	0.109528	0.2857142857	1
ART-F	gzip_v1	22	17	0	0.103214	0.4285714286	1
ART-F	gzip_v1	23	17	0	0.114331	0.5714285714	1
ART-F	gzip_v1	24	17	0	0.106983	0.1428571429	1
ART-F	gzip_v1	25	17	0	0.110936	0.2857142857	1
ART-F	gzip_v1	26	17	0	0.105175	0.1428571429	1
ART-F	gzip_v1	27	17	0	0.107435	0.2857142857	1
ART-F	gzip_v1	28	17	0	0.118795	0.4285714286	1
ART-F	gzip_v1	29	17	0	0.138679	0.5714285714	1
ART-F	gzip_v1	30	17	0	0.159486	0.4285714286	1
ART-F	gzip_v1	31	17	0	0.141146	0.2857142857	1
ART-F	gzip_v1	32	17	0	0.107266	0.5714285714	1
ART-F	gzip_v1	33	17	0	0.105198	0.5714285714	2
ART-F	gzip_v1	34	17	0	0.104646	0.2857142857	1
ART-F	gzip_v1	35	17	0	0.109979	0.2857142857	1
ART-F	gzip_v1	36	17	0	0.106516	0.4285714286	1
ART-F	gzip_v1	37	17	0	0.108183	0.2857142857	1
ART-F	gzip_v1	38	17	0	0.110281	0.4285714286	1
ART-F	gzip_v1	39	17	0	0.106131	0.1428571429	1
ART-F	gzip_v1	40	17	0	0.113482	0.2857142857	1
ART-F	gzip_v1	41	17	0	0.108578	0.5714285714	1
ART-F	gzip_v1	42	17	0	0.105096	0.2857142857	1
ART-F	gzip_v1	43	17	0	0.109671	0.5714285714	1
ART-F	gzip_v1	44	17	0	0.100062	0.4285714286	1
ART-F	gzip_v1	45	17	0	0.109838	0.1428571429	1
ART-F	gzip_v1	46	17	0	0.105513	0.2857142857	1
ART-F	gzip_v1	47	17	0	0.101298	0.2857142857	1
ART-F	gzip_v1	48	17	0	0.09363	0.4285714286	1
ART-F	gzip_v1	49	17	0	0.10607	0.2857142857	2
ART-F	gzip_v1	50	17	0	0.113042	0.2857142857	1
ART-F	gzip_v1	1	18	0	0.122579	0.2857142857	1
ART-F	gzip_v1	2	18	0	0.118946	0.4285714286	1
ART-F	gzip_v1	3	18	0	0.123056	0.4285714286	1
ART-F	gzip_v1	4	18	0	0.108615	0.1428571429	1
ART-F	gzip_v1	5	18	0	0.121054	0.2857142857	1
ART-F	gzip_v1	6	18	0	0.126186	0.2857142857	1
ART-F	gzip_v1	7	18	0	0.117974	0.1428571429	1
ART-F	gzip_v1	8	18	0	0.117997	0.2857142857	1
ART-F	gzip_v1	9	18	0	0.110231	0.5714285714	1
ART-F	gzip_v1	10	18	0	0.114425	0.2857142857	1
ART-F	gzip_v1	11	18	0	0.110426	0.2857142857	2
ART-F	gzip_v1	12	18	0	0.127693	0.4285714286	1
ART-F	gzip_v1	13	18	0	0.122477	0.2857142857	1
ART-F	gzip_v1	14	18	0	0.112352	0.1428571429	1
ART-F	gzip_v1	15	18	0	0.114587	0.1428571429	1
ART-F	gzip_v1	16	18	0	0.11932	0.1428571429	1
ART-F	gzip_v1	17	18	0	0.124161	0.4285714286	1
ART-F	gzip_v1	18	18	0	0.120533	0.2857142857	1
ART-F	gzip_v1	19	18	0	0.127897	0.2857142857	1
ART-F	gzip_v1	20	18	0	0.12169	0.2857142857	1
ART-F	gzip_v1	21	18	0	0.110704	0.2857142857	1
ART-F	gzip_v1	22	18	0	0.115642	0.2857142857	1
ART-F	gzip_v1	23	18	0	0.119844	0.2857142857	1
ART-F	gzip_v1	24	18	0	0.129398	0.2857142857	1
ART-F	gzip_v1	25	18	0	0.109141	0.2857142857	1
ART-F	gzip_v1	26	18	0	0.11116	0.2857142857	1
ART-F	gzip_v1	27	18	0	0.119562	0.4285714286	2
ART-F	gzip_v1	28	18	0	0.106686	0.1428571429	1
ART-F	gzip_v1	29	18	0	0.107491	0.2857142857	1
ART-F	gzip_v1	30	18	0	0.123352	0.5714285714	1
ART-F	gzip_v1	31	18	0	0.107096	0.5714285714	1
ART-F	gzip_v1	32	18	0	0.111954	0.2857142857	1
ART-F	gzip_v1	33	18	0	0.104626	0.4285714286	1
ART-F	gzip_v1	34	18	0	0.116677	0.4285714286	1
ART-F	gzip_v1	35	18	0	0.112853	0.4285714286	1
ART-F	gzip_v1	36	18	0	0.119997	0.4285714286	1
ART-F	gzip_v1	37	18	0	0.100893	0.4285714286	1
ART-F	gzip_v1	38	18	0	0.115945	0.4285714286	1
ART-F	gzip_v1	39	18	0	0.127764	0.2857142857	1
ART-F	gzip_v1	40	18	0	0.115765	0.2857142857	1
ART-F	gzip_v1	41	18	0	0.12598	0.2857142857	1
ART-F	gzip_v1	42	18	0	0.113108	0.2857142857	1
ART-F	gzip_v1	43	18	0	0.114681	0.7142857143	1
ART-F	gzip_v1	44	18	0	0.118599	0.2857142857	1
ART-F	gzip_v1	45	18	0	0.114652	0.2857142857	1
ART-F	gzip_v1	46	18	0	0.117044	0.2857142857	1
ART-F	gzip_v1	47	18	0	0.110743	0.7142857143	1
ART-F	gzip_v1	48	18	0	0.113267	0.2857142857	1
ART-F	gzip_v1	49	18	0	0.111765	0.2857142857	1
ART-F	gzip_v1	50	18	0	0.107548	0.5714285714	1
ART-F	gzip_v1	1	19	0	0.11765	0.2857142857	1
ART-F	gzip_v1	2	19	0	0.1333	0.5714285714	1
ART-F	gzip_v1	3	19	0	0.111293	0.4285714286	1
ART-F	gzip_v1	4	19	0	0.110283	0.4285714286	1
ART-F	gzip_v1	5	19	0	0.129048	0.5714285714	1
ART-F	gzip_v1	6	19	0	0.122872	0.4285714286	1
ART-F	gzip_v1	7	19	0	0.117522	0.2857142857	1
ART-F	gzip_v1	8	19	0	0.116321	0.1428571429	1
ART-F	gzip_v1	9	19	0	0.118653	0.2857142857	1
ART-F	gzip_v1	10	19	0	0.109784	0	2
ART-F	gzip_v1	11	19	0	0.119249	0.1428571429	1
ART-F	gzip_v1	12	19	0	0.117354	0.2857142857	1
ART-F	gzip_v1	13	19	0	0.126058	0.4285714286	1
ART-F	gzip_v1	14	19	0	0.118856	0.4285714286	2
ART-F	gzip_v1	15	19	0	0.121014	0.2857142857	1
ART-F	gzip_v1	16	19	0	0.115566	0.4285714286	1
ART-F	gzip_v1	17	19	0	0.120461	0	1
ART-F	gzip_v1	18	19	0	0.117332	0.4285714286	1
ART-F	gzip_v1	19	19	0	0.13194	0.1428571429	1
ART-F	gzip_v1	20	19	0	0.123398	0.2857142857	1
ART-F	gzip_v1	21	19	0	0.112627	0.1428571429	1
ART-F	gzip_v1	22	19	0	0.12281	0.2857142857	1
ART-F	gzip_v1	23	19	0	0.111816	0.2857142857	1
ART-F	gzip_v1	24	19	0	0.126813	0.4285714286	1
ART-F	gzip_v1	25	19	0	0.118117	0.4285714286	1
ART-F	gzip_v1	26	19	0	0.11033	0.4285714286	2
ART-F	gzip_v1	27	19	0	0.113573	0.2857142857	1
ART-F	gzip_v1	28	19	0	0.120659	0.2857142857	1
ART-F	gzip_v1	29	19	0	0.119491	0.4285714286	1
ART-F	gzip_v1	30	19	0	0.124891	0.2857142857	1
ART-F	gzip_v1	31	19	0	0.119894	0.2857142857	1
ART-F	gzip_v1	32	19	0	0.117977	0.5714285714	1
ART-F	gzip_v1	33	19	0	0.123194	0.4285714286	1
ART-F	gzip_v1	34	19	0	0.125785	0.2857142857	1
ART-F	gzip_v1	35	19	0	0.120806	0.2857142857	1
ART-F	gzip_v1	36	19	0	0.11899	0.2857142857	1
ART-F	gzip_v1	37	19	0	0.116849	0.2857142857	1
ART-F	gzip_v1	38	19	0	0.123601	0.2857142857	1
ART-F	gzip_v1	39	19	0	0.129087	0.5714285714	1
ART-F	gzip_v1	40	19	0	0.112981	0.2857142857	1
ART-F	gzip_v1	41	19	0	0.118199	0.1428571429	1
ART-F	gzip_v1	42	19	0	0.131899	0.4285714286	1
ART-F	gzip_v1	43	19	0	0.113035	0.5714285714	1
ART-F	gzip_v1	44	19	0	0.115729	0.2857142857	1
ART-F	gzip_v1	45	19	0	0.121231	0.4285714286	1
ART-F	gzip_v1	46	19	0	0.122646	0.4285714286	1
ART-F	gzip_v1	47	19	0	0.126972	0.4285714286	1
ART-F	gzip_v1	48	19	0	0.114955	0.1428571429	1
ART-F	gzip_v1	49	19	0	0.110771	0.2857142857	1
ART-F	gzip_v1	50	19	0	0.120763	0.4285714286	1
ART-F	gzip_v1	1	20	0	0.131625	0.4285714286	1
ART-F	gzip_v1	2	20	0	0.132768	0.4285714286	1
ART-F	gzip_v1	3	20	0	0.143377	0.4285714286	1
ART-F	gzip_v1	4	20	0	0.14045	0.4285714286	1
ART-F	gzip_v1	5	20	0	0.138601	0.1428571429	1
ART-F	gzip_v1	6	20	0	0.135239	0.4285714286	1
ART-F	gzip_v1	7	20	0	0.139751	0.4285714286	1
ART-F	gzip_v1	8	20	0	0.145276	0.2857142857	1
ART-F	gzip_v1	9	20	0	0.145697	0.4285714286	1
ART-F	gzip_v1	10	20	0	0.139528	0.2857142857	1
ART-F	gzip_v1	11	20	0	0.132649	0.2857142857	1
ART-F	gzip_v1	12	20	0	0.140804	0.4285714286	1
ART-F	gzip_v1	13	20	0	0.139902	0.2857142857	1
ART-F	gzip_v1	14	20	0	0.142656	0.4285714286	1
ART-F	gzip_v1	15	20	0	0.13872	0.4285714286	1
ART-F	gzip_v1	16	20	0	0.130844	0.2857142857	1
ART-F	gzip_v1	17	20	0	0.1434	0.4285714286	1
ART-F	gzip_v1	18	20	0	0.142399	0.1428571429	1
ART-F	gzip_v1	19	20	0	0.138953	0.2857142857	1
ART-F	gzip_v1	20	20	0	0.144686	0.1428571429	1
ART-F	gzip_v1	21	20	0	0.148132	0.4285714286	1
ART-F	gzip_v1	22	20	0	0.147337	0.4285714286	1
ART-F	gzip_v1	23	20	0	0.14157	0.4285714286	1
ART-F	gzip_v1	24	20	0	0.142245	0.4285714286	1
ART-F	gzip_v1	25	20	0	0.136997	0.4285714286	1
ART-F	gzip_v1	26	20	0	0.145164	0.2857142857	1
ART-F	gzip_v1	27	20	0	0.153613	0.1428571429	1
ART-F	gzip_v1	28	20	0	0.129284	0.4285714286	1
ART-F	gzip_v1	29	20	0	0.144193	0.2857142857	1
ART-F	gzip_v1	30	20	0	0.141396	0.4285714286	1
ART-F	gzip_v1	31	20	0	0.145254	0.2857142857	1
ART-F	gzip_v1	32	20	0	0.151257	0.5714285714	1
ART-F	gzip_v1	33	20	0	0.136545	0.2857142857	1
ART-F	gzip_v1	34	20	0	0.142285	0.2857142857	1
ART-F	gzip_v1	35	20	0	0.136596	0.4285714286	1
ART-F	gzip_v1	36	20	0	0.149993	0.2857142857	1
ART-F	gzip_v1	37	20	0	0.135883	0.2857142857	1
ART-F	gzip_v1	38	20	0	0.14861	0.4285714286	1
ART-F	gzip_v1	39	20	0	0.145449	0.2857142857	1
ART-F	gzip_v1	40	20	0	0.141565	0.1428571429	1
ART-F	gzip_v1	41	20	0	0.140886	0.2857142857	1
ART-F	gzip_v1	42	20	0	0.141836	0.4285714286	1
ART-F	gzip_v1	43	20	0	0.136629	0.1428571429	1
ART-F	gzip_v1	44	20	0	0.140837	0.2857142857	1
ART-F	gzip_v1	45	20	0	0.127311	0.2857142857	1
ART-F	gzip_v1	46	20	0	0.126644	0.2857142857	1
ART-F	gzip_v1	47	20	0	0.141868	0.2857142857	1
ART-F	gzip_v1	48	20	0	0.149748	0.2857142857	1
ART-F	gzip_v1	49	20	0	0.135843	0.2857142857	1
ART-F	gzip_v1	50	20	0	0.146263	0.4285714286	1
ART-F	gzip_v1	1	21	0	0.156157	0.4285714286	1
ART-F	gzip_v1	2	21	0	0.150173	0.1428571429	1
ART-F	gzip_v1	3	21	0	0.158722	0.2857142857	1
ART-F	gzip_v1	4	21	0	0.178473	0.2857142857	2
ART-F	gzip_v1	5	21	0	0.161296	0.2857142857	2
ART-F	gzip_v1	6	21	0	0.160783	0.5714285714	1
ART-F	gzip_v1	7	21	0	0.161685	0.2857142857	1
ART-F	gzip_v1	8	21	0	0.16799	0.2857142857	1
ART-F	gzip_v1	9	21	0	0.16568	0.4285714286	1
ART-F	gzip_v1	10	21	0	0.150802	0.2857142857	1
ART-F	gzip_v1	11	21	0	0.148396	0.1428571429	1
ART-F	gzip_v1	12	21	0	0.155548	0.2857142857	1
ART-F	gzip_v1	13	21	0	0.163317	0.1428571429	1
ART-F	gzip_v1	14	21	0	0.163859	0.5714285714	1
ART-F	gzip_v1	15	21	0	0.157485	0.2857142857	1
ART-F	gzip_v1	16	21	0	0.156772	0.4285714286	1
ART-F	gzip_v1	17	21	0	0.156312	0.4285714286	1
ART-F	gzip_v1	18	21	0	0.140491	0.2857142857	1
ART-F	gzip_v1	19	21	0	0.165214	0.2857142857	1
ART-F	gzip_v1	20	21	0	0.155155	0.4285714286	1
ART-F	gzip_v1	21	21	0	0.16049	0.4285714286	1
ART-F	gzip_v1	22	21	0	0.159404	0.1428571429	1
ART-F	gzip_v1	23	21	0	0.157519	0.1428571429	1
ART-F	gzip_v1	24	21	0	0.147356	0.4285714286	1
ART-F	gzip_v1	25	21	0	0.161975	0.4285714286	1
ART-F	gzip_v1	26	21	0	0.1527	0.5714285714	1
ART-F	gzip_v1	27	21	0	0.153518	0.4285714286	1
ART-F	gzip_v1	28	21	0	0.172051	0.2857142857	1
ART-F	gzip_v1	29	21	0	0.175154	0.4285714286	1
ART-F	gzip_v1	30	21	0	0.159431	0.4285714286	1
ART-F	gzip_v1	31	21	0	0.1499	0.4285714286	1
ART-F	gzip_v1	32	21	0	0.162505	0.1428571429	1
ART-F	gzip_v1	33	21	0	0.144931	0.2857142857	1
ART-F	gzip_v1	34	21	0	0.167065	0.4285714286	1
ART-F	gzip_v1	35	21	0	0.157594	0.4285714286	1
