Algorithm	Subject	Run	PreparationTime	SelectionTime	FaultDetectionLoss	TestSuiteReduction	FirstFaultyTest
ART-F	gzip_v1	36	0	32.498455	0	0.0887850467	1
ART-F	gzip_v1	37	0	34.937536	0	0.0373831776	1
ART-F	gzip_v1	38	0	35.003081	0	0.023364486	1
ART-F	gzip_v1	39	0	35.304643	0	0.0327102804	1
ART-F	gzip_v1	40	0	36.302875	0	0.0093457944	1
ART-F	gzip_v1	41	0	36.359542	0	0.0140186916	1
ART-F	gzip_v1	42	0	37.226749	0	0.0186915888	1
ART-F	gzip_v1	43	0	35.432532	0	0.0186915888	1
ART-F	gzip_v1	44	0	36.673232	0	0.0186915888	1
ART-F	gzip_v1	45	0	29.783528	0	0.1121495327	1
ART-F	gzip_v1	46	0	35.85111	0	0.0280373832	1
ART-F	gzip_v1	47	0	32.288002	0	0.0794392523	1
ART-F	gzip_v1	48	0	36.45576	0	0.0186915888	1
ART-F	gzip_v1	49	0	39.473787	0	0	1
ART-F	gzip_v1	50	0	37.103385	0	0.0327102804	1
ART-F	make_v1	1	0	1420.320072	0	0.0445714286	1
ART-F	make_v1	2	0	1505.83575	0	0.0125714286	1
ART-F	make_v1	3	0	1349.179585	0	0.0571428571	1
ART-F	make_v1	4	0	1515.283865	0	0.0011428571	1
ART-F	make_v1	5	0	1474.642015	0	0.0091428571	1
ART-F	make_v1	6	0	1369.216938	0	0.0457142857	1
ART-F	make_v1	7	0	1480.978038	0	0.0091428571	1
ART-F	make_v1	8	0	1280.950158	0	0.08	1
ART-F	make_v1	9	0	1464.669294	0	0.008	1
ART-F	make_v1	10	0	1195.843046	0	0.1017142857	1
ART-F	make_v1	11	0	1235.816759	0	0.0834285714	1
ART-F	make_v1	12	0	1413.25177	0	0.0251428571	6
ART-F	make_v1	13	0	1454.123824	0	0.0034285714	1
ART-F	make_v1	14	0	1394.489378	0	0.0171428571	1
ART-F	make_v1	15	0	1375.826145	0	0.024	1
ART-F	make_v1	16	0	1376.319378	0	0.0182857143	1
ART-F	make_v1	17	0	1308.591151	0	0.0468571429	4
ART-F	make_v1	18	0	1119.187185	0	0.1165714286	1
ART-F	make_v1	19	0	1079.971771	0	0.1371428571	1
ART-F	make_v1	20	0	1328.329969	0	0.0377142857	1
ART-F	make_v1	21	0	885.000753	0	0.2102857143	1
ART-F	make_v1	22	0	1368.400799	0	0.024	1
ART-F	make_v1	23	0	1347.865353	0	0.0331428571	2
ART-F	make_v1	24	0	1357.381012	0	0	1
ART-F	make_v1	25	0	1263.860804	0	0.0137142857	1
ART-F	make_v1	26	0	1283.367237	0	0.0091428571	1
ART-F	make_v1	27	0	1136.350838	0	0.0685714286	3
ART-F	make_v1	28	0	1152.074855	0	0.0605714286	1
ART-F	make_v1	29	0	1260.509679	0	0.0148571429	2
ART-F	make_v1	30	0	1098.691106	0	0.0731428571	1
ART-F	make_v1	31	0	1143.349921	0	0.04	1
ART-F	make_v1	32	0	1231.752359	0	0.0125714286	1
ART-F	make_v1	33	0	1078.696535	0	0.072	1
ART-F	make_v1	34	0	1235.311493	0	0	2
ART-F	make_v1	35	0	1015.736878	0	0.0971428571	1
ART-F	make_v1	36	0	940.738625	0	0.1405714286	1
ART-F	make_v1	37	0	1170.789704	0	0.0297142857	1
ART-F	make_v1	38	0	1129.126047	0	0.0571428571	4
ART-F	make_v1	39	0	1140.369591	0	0.0594285714	2
ART-F	make_v1	40	0	883.112409	0.5263157895	0.1668571429	2
ART-F	make_v1	41	0	1279.024724	0	0.0034285714	1
