Algorithm	Subject	Run	ReductionPercentage	PreparationTime	SelectionTime	FaultDetectionLoss	FirstFaultyTest
ART-D	chart_v1	50	7	0	1.392397	1	-1
ART-D	chart_v1	1	8	0	1.762641	1	-1
ART-D	chart_v1	2	8	0	2.24522	1	-1
ART-D	chart_v1	3	8	0	1.56244	1	-1
ART-D	chart_v1	4	8	0	2.229691	1	-1
ART-D	chart_v1	5	8	0	2.419891	1	-1
ART-D	chart_v1	6	8	0	1.272114	1	-1
ART-D	chart_v1	7	8	0	1.027856	1	-1
ART-D	chart_v1	8	8	0	0.575241	0	20
ART-D	chart_v1	9	8	0	1.266819	1	-1
ART-D	chart_v1	10	8	0	1.465743	1	-1
ART-D	chart_v1	11	8	0	0.93696	1	-1
ART-D	chart_v1	12	8	0	0.785563	0	15
ART-D	chart_v1	13	8	0	1.639972	1	-1
ART-D	chart_v1	14	8	0	2.094201	1	-1
ART-D	chart_v1	15	8	0	2.080754	1	-1
ART-D	chart_v1	16	8	0	1.059131	1	-1
ART-D	chart_v1	17	8	0	1.957423	1	-1
ART-D	chart_v1	18	8	0	2.1028	0	15
ART-D	chart_v1	19	8	0	1.063907	1	-1
ART-D	chart_v1	20	8	0	1.892437	1	-1
ART-D	chart_v1	21	8	0	2.074912	1	-1
ART-D	chart_v1	22	8	0	1.169745	1	-1
ART-D	chart_v1	23	8	0	2.693537	1	-1
ART-D	chart_v1	24	8	0	0.642933	1	-1
ART-D	chart_v1	25	8	0	1.201141	1	-1
ART-D	chart_v1	26	8	0	1.160424	0	25
ART-D	chart_v1	27	8	0	1.832204	1	-1
ART-D	chart_v1	28	8	0	0.958885	1	-1
ART-D	chart_v1	29	8	0	1.922784	1	-1
ART-D	chart_v1	30	8	0	1.276477	0	7
ART-D	chart_v1	31	8	0	1.575603	1	-1
ART-D	chart_v1	32	8	0	1.543069	1	-1
ART-D	chart_v1	33	8	0	0.545384	1	-1
ART-D	chart_v1	34	8	0	3.041478	1	-1
ART-D	chart_v1	35	8	0	1.763353	1	-1
ART-D	chart_v1	36	8	0	0.812786	1	-1
ART-D	chart_v1	37	8	0	1.11249	1	-1
ART-D	chart_v1	38	8	0	1.705647	1	-1
ART-D	chart_v1	39	8	0	1.636403	1	-1
ART-D	chart_v1	40	8	0	0.621103	1	-1
ART-D	chart_v1	41	8	0	2.567433	1	-1
ART-D	chart_v1	42	8	0	1.455685	1	-1
ART-D	chart_v1	43	8	0	1.236288	1	-1
